id,activity_hour,total_intensity,average_intensity
1624580081,5/5/2016,0,0
1624580081,5/5/2016,1,0.02
1624580081,5/5/2016,3,0.05
1624580081,5/5/2016,25,0.42
1624580081,5/5/2016,14,0.23
1624580081,5/5/2016,26,0.43
1624580081,5/5/2016,6,0.1
1624580081,5/5/2016,4,0.07
1624580081,5/5/2016,12,0.2
1624580081,5/5/2016,8,0.13
1624580081,5/6/2016,6,0.1
1624580081,5/6/2016,0,0
1624580081,5/6/2016,5,0.08
1624580081,5/6/2016,1,0.02
1624580081,5/6/2016,2,0.03
1624580081,5/6/2016,3,0.05
1624580081,5/6/2016,10,0.17
1624580081,5/6/2016,17,0.28
1624580081,5/6/2016,11,0.18
1624580081,5/6/2016,13,0.22
1624580081,5/7/2016,6,0.1
1624580081,5/7/2016,26,0.43
1624580081,5/7/2016,19,0.32
1624580081,5/7/2016,0,0
1624580081,5/7/2016,3,0.05
1624580081,5/7/2016,1,0.02
1624580081,5/7/2016,24,0.4
1624580081,5/7/2016,31,0.52
1624580081,5/7/2016,15,0.25
1624580081,5/7/2016,10,0.17
1624580081,5/7/2016,22,0.37
1624580081,5/7/2016,14,0.23
1624580081,5/7/2016,7,0.12
1624580081,5/7/2016,2,0.03
1624580081,5/8/2016,1,0.02
1624580081,5/8/2016,0,0
1624580081,5/8/2016,18,0.3
1624580081,5/8/2016,4,0.07
1624580081,5/8/2016,2,0.03
1624580081,5/8/2016,5,0.08
1624580081,5/8/2016,8,0.13
1624580081,5/8/2016,10,0.17
1624580081,5/8/2016,16,0.27
1624580081,5/8/2016,9,0.15
1624580081,5/8/2016,13,0.22
1624580081,5/8/2016,7,0.12
1624580081,5/9/2016,0,0
1624580081,5/9/2016,5,0.08
1624580081,5/9/2016,1,0.02
1624580081,5/9/2016,19,0.32
1624580081,5/9/2016,9,0.15
1624580081,5/9/2016,16,0.27
1624580081,5/9/2016,3,0.05
1624580081,5/9/2016,6,0.1
1624580081,5/9/2016,10,0.17
1624580081,5/9/2016,2,0.03
1624580081,5/10/2016,6,0.1
1624580081,5/10/2016,1,0.02
1624580081,5/10/2016,0,0
1624580081,5/10/2016,2,0.03
1624580081,5/10/2016,7,0.12
1624580081,5/10/2016,32,0.53
1624580081,5/10/2016,8,0.13
1624580081,5/10/2016,3,0.05
1624580081,5/10/2016,22,0.37
1624580081,5/10/2016,28,0.47
1624580081,5/10/2016,4,0.07
1624580081,5/11/2016,3,0.05
1624580081,5/11/2016,1,0.02
1624580081,5/11/2016,6,0.1
1624580081,5/11/2016,0,0
1624580081,5/11/2016,10,0.17
1624580081,5/11/2016,12,0.2
1624580081,5/11/2016,9,0.15
1624580081,5/11/2016,13,0.22
1624580081,5/11/2016,22,0.37
1624580081,5/11/2016,2,0.03
1624580081,5/11/2016,8,0.13
1624580081,5/11/2016,7,0.12
1624580081,5/12/2016,3,0.05
1624580081,5/12/2016,4,0.07
1624580081,5/12/2016,5,0.08
1624580081,5/12/2016,2,0.03
1624580081,5/12/2016,0,0
1624580081,5/12/2016,6,0.1
1624580081,5/12/2016,10,0.17
1624580081,5/12/2016,22,0.37
1624580081,5/12/2016,35,0.58
1624580081,5/12/2016,9,0.15
1644430081,4/12/2016,2,0.03
1644430081,4/12/2016,1,0.02
1644430081,4/12/2016,0,0
1644430081,4/12/2016,10,0.17
1644430081,4/12/2016,13,0.22
1644430081,4/12/2016,14,0.23
1644430081,4/12/2016,12,0.2
1644430081,4/12/2016,4,0.07
1644430081,4/12/2016,20,0.33
1644430081,4/12/2016,7,0.12
1644430081,4/12/2016,8,0.13
1644430081,4/12/2016,5,0.08
1644430081,4/12/2016,53,0.88
1644430081,4/12/2016,65,1.08
1644430081,4/12/2016,50,0.83
1644430081,4/12/2016,59,0.98
1644430081,4/12/2016,39,0.65
1644430081,4/13/2016,0,0
1644430081,4/13/2016,13,0.22
1644430081,4/13/2016,9,0.15
1644430081,4/13/2016,2,0.03
1644430081,4/13/2016,10,0.17
1644430081,4/13/2016,19,0.32
1644430081,4/13/2016,8,0.13
1644430081,4/13/2016,3,0.05
1644430081,4/13/2016,16,0.27
1644430081,4/13/2016,130,2.17
1644430081,4/13/2016,17,0.28
1644430081,4/14/2016,0,0
1644430081,4/14/2016,11,0.18
1644430081,4/14/2016,3,0.05
1644430081,4/14/2016,4,0.07
1644430081,4/14/2016,13,0.22
1644430081,4/14/2016,6,0.1
1644430081,4/14/2016,16,0.27
1644430081,4/14/2016,5,0.08
1644430081,4/14/2016,12,0.2
1644430081,4/14/2016,38,0.63
1644430081,4/14/2016,69,1.15
1644430081,4/14/2016,59,0.98
1644430081,4/14/2016,61,1.02
1644430081,4/14/2016,1,0.02
1644430081,4/15/2016,0,0
1644430081,4/15/2016,15,0.25
1644430081,4/15/2016,10,0.17
1644430081,4/15/2016,1,0.02
1644430081,4/15/2016,13,0.22
1644430081,4/15/2016,7,0.12
1644430081,4/15/2016,9,0.15
1644430081,4/15/2016,23,0.38
1644430081,4/15/2016,3,0.05
1644430081,4/15/2016,20,0.33
1644430081,4/15/2016,27,0.45
1644430081,4/15/2016,8,0.13
1644430081,4/15/2016,24,0.4
1644430081,4/15/2016,2,0.03
1644430081,4/15/2016,5,0.08
1644430081,4/16/2016,0,0
1644430081,4/16/2016,26,0.43
1644430081,4/16/2016,63,1.05
1644430081,4/16/2016,48,0.8
1644430081,4/16/2016,33,0.55
1644430081,4/16/2016,23,0.38
1644430081,4/16/2016,98,1.63
1644430081,4/16/2016,31,0.52
1644430081,4/16/2016,15,0.25
1644430081,4/16/2016,9,0.15
1644430081,4/16/2016,21,0.35
1644430081,4/16/2016,32,0.53
1644430081,4/16/2016,42,0.7
1644430081,4/16/2016,8,0.13
1644430081,4/17/2016,33,0.55
1644430081,4/17/2016,14,0.23
1644430081,4/17/2016,0,0
1644430081,4/17/2016,15,0.25
1644430081,4/17/2016,17,0.28
1644430081,4/17/2016,93,1.55
1644430081,4/17/2016,13,0.22
1644430081,4/17/2016,3,0.05
1644430081,4/17/2016,8,0.13
1644430081,4/17/2016,12,0.2
1644430081,4/17/2016,23,0.38
1644430081,4/17/2016,26,0.43
1644430081,4/17/2016,16,0.27
1644430081,4/18/2016,9,0.15
1644430081,4/18/2016,0,0
1644430081,4/18/2016,2,0.03
1644430081,4/18/2016,13,0.22
1644430081,4/18/2016,8,0.13
1644430081,4/18/2016,3,0.05
1644430081,4/18/2016,11,0.18
1644430081,4/18/2016,18,0.3
1644430081,4/18/2016,5,0.08
1644430081,4/18/2016,4,0.07
1644430081,4/18/2016,19,0.32
1644430081,4/18/2016,115,1.92
1644430081,4/19/2016,0,0
1644430081,4/19/2016,13,0.22
1644430081,4/19/2016,9,0.15
1644430081,4/19/2016,7,0.12
1644430081,4/19/2016,12,0.2
1644430081,4/19/2016,6,0.1
1644430081,4/19/2016,24,0.4
1644430081,4/19/2016,8,0.13
1644430081,4/19/2016,29,0.48
1644430081,4/19/2016,76,1.27
1644430081,4/19/2016,48,0.8
1644430081,4/19/2016,72,1.2
1644430081,4/19/2016,5,0.08
1644430081,4/20/2016,5,0.08
1644430081,4/20/2016,4,0.07
1644430081,4/20/2016,3,0.05
1644430081,4/20/2016,2,0.03
1644430081,4/20/2016,8,0.13
1644430081,4/20/2016,1,0.02
1644430081,4/20/2016,9,0.15
1644430081,4/20/2016,11,0.18
1644430081,4/20/2016,10,0.17
1644430081,4/20/2016,6,0.1
1644430081,4/20/2016,13,0.22
1644430081,4/21/2016,0,0
1644430081,4/21/2016,1,0.02
1644430081,4/21/2016,3,0.05
1644430081,4/21/2016,14,0.23
1644430081,4/21/2016,9,0.15
1644430081,4/21/2016,6,0.1
1644430081,4/22/2016,0,0
1644430081,4/22/2016,7,0.12
1644430081,4/22/2016,3,0.05
1644430081,4/22/2016,9,0.15
1644430081,4/22/2016,17,0.28
1644430081,4/22/2016,19,0.32
1644430081,4/22/2016,1,0.02
1644430081,4/22/2016,10,0.17
1644430081,4/22/2016,2,0.03
1644430081,4/22/2016,16,0.27
1644430081,4/23/2016,0,0
1644430081,4/23/2016,1,0.02
1644430081,4/23/2016,2,0.03
1644430081,4/23/2016,3,0.05
1644430081,4/23/2016,20,0.33
1644430081,4/23/2016,42,0.7
1644430081,4/23/2016,52,0.87
1644430081,4/23/2016,64,1.07
1644430081,4/23/2016,4,0.07
1644430081,4/24/2016,1,0.02
1644430081,4/24/2016,0,0
1644430081,4/24/2016,7,0.12
1644430081,4/24/2016,14,0.23
1644430081,4/24/2016,12,0.2
1644430081,4/24/2016,11,0.18
1644430081,4/24/2016,8,0.13
1644430081,4/24/2016,2,0.03
1644430081,4/24/2016,16,0.27
1644430081,4/24/2016,13,0.22
1644430081,4/25/2016,0,0
1644430081,4/25/2016,13,0.22
1644430081,4/25/2016,1,0.02
1644430081,4/25/2016,33,0.55
1644430081,4/25/2016,7,0.12
1644430081,4/25/2016,2,0.03
1644430081,4/25/2016,14,0.23
1644430081,4/25/2016,6,0.1
1644430081,4/25/2016,12,0.2
1644430081,4/25/2016,10,0.17
1644430081,4/25/2016,15,0.25
1644430081,4/25/2016,5,0.08
1644430081,4/26/2016,1,0.02
1644430081,4/26/2016,0,0
1644430081,4/26/2016,9,0.15
1644430081,4/26/2016,12,0.2
1644430081,4/26/2016,3,0.05
1644430081,4/26/2016,5,0.08
1644430081,4/26/2016,4,0.07
1644430081,4/26/2016,13,0.22
1644430081,4/26/2016,8,0.13
1644430081,4/26/2016,41,0.68
1644430081,4/26/2016,40,0.67
1644430081,4/26/2016,34,0.57
1644430081,4/26/2016,83,1.38
1644430081,4/26/2016,53,0.88
1644430081,4/27/2016,0,0
1644430081,4/27/2016,9,0.15
1644430081,4/27/2016,7,0.12
1644430081,4/27/2016,10,0.17
1644430081,4/27/2016,2,0.03
1644430081,4/27/2016,15,0.25
1644430081,4/27/2016,4,0.07
1644430081,4/27/2016,20,0.33
1644430081,4/27/2016,12,0.2
1644430081,4/27/2016,13,0.22
1644430081,4/27/2016,6,0.1
1644430081,4/28/2016,0,0
1644430081,4/28/2016,7,0.12
1644430081,4/28/2016,13,0.22
1644430081,4/28/2016,5,0.08
1644430081,4/28/2016,4,0.07
1644430081,4/28/2016,10,0.17
1644430081,4/28/2016,11,0.18
1644430081,4/28/2016,45,0.75
1644430081,4/28/2016,60,1
1644430081,4/28/2016,47,0.78
1644430081,4/28/2016,63,1.05
1644430081,4/28/2016,41,0.68
1644430081,4/29/2016,0,0
1644430081,4/29/2016,7,0.12
1644430081,4/29/2016,4,0.07
1644430081,4/29/2016,11,0.18
1644430081,4/29/2016,14,0.23
1644430081,4/29/2016,2,0.03
1644430081,4/29/2016,13,0.22
1644430081,4/29/2016,16,0.27
1644430081,4/29/2016,8,0.13
1644430081,4/29/2016,17,0.28
1644430081,4/30/2016,0,0
1644430081,4/30/2016,32,0.53
1644430081,4/30/2016,36,0.6
1644430081,4/30/2016,33,0.55
1644430081,4/30/2016,30,0.5
1644430081,4/30/2016,42,0.7
1644430081,4/30/2016,31,0.52
1644430081,4/30/2016,24,0.4
1644430081,4/30/2016,13,0.22
1644430081,4/30/2016,3,0.05
1644430081,4/30/2016,19,0.32
1644430081,4/30/2016,94,1.57
1644430081,4/30/2016,60,1
1644430081,4/30/2016,37,0.62
1644430081,4/30/2016,81,1.35
1644430081,5/1/2016,0,0
1644430081,5/1/2016,9,0.15
1644430081,5/1/2016,5,0.08
1644430081,5/1/2016,38,0.63
1644430081,5/1/2016,8,0.13
1644430081,5/1/2016,44,0.73
1644430081,5/1/2016,20,0.33
1644430081,5/1/2016,34,0.57
1644430081,5/1/2016,27,0.45
1644430081,5/1/2016,18,0.3
1644430081,5/2/2016,0,0
1644430081,5/2/2016,12,0.2
1644430081,5/2/2016,7,0.12
1644430081,5/2/2016,3,0.05
1644430081,5/2/2016,16,0.27
1644430081,5/2/2016,18,0.3
1644430081,5/2/2016,23,0.38
1644430081,5/2/2016,30,0.5
1644430081,5/2/2016,10,0.17
1644430081,5/3/2016,1,0.02
1644430081,5/3/2016,0,0
1644430081,5/3/2016,6,0.1
1644430081,5/3/2016,5,0.08
1644430081,5/3/2016,20,0.33
1644430081,5/3/2016,9,0.15
1644430081,5/3/2016,3,0.05
1644430081,5/3/2016,18,0.3
1644430081,5/3/2016,4,0.07
1644430081,5/3/2016,2,0.03
1644430081,5/3/2016,12,0.2
1644430081,5/3/2016,37,0.62
1644430081,5/3/2016,64,1.07
1644430081,5/3/2016,90,1.5
1644430081,5/3/2016,88,1.47
1644430081,5/3/2016,67,1.12
1644430081,5/4/2016,1,0.02
1644430081,5/4/2016,0,0
1644430081,5/4/2016,10,0.17
1644430081,5/4/2016,3,0.05
1644430081,5/4/2016,5,0.08
1644430081,5/4/2016,17,0.28
1644430081,5/4/2016,12,0.2
1644430081,5/4/2016,2,0.03
1644430081,5/5/2016,0,0
1644430081,5/5/2016,8,0.13
1644430081,5/5/2016,7,0.12
1644430081,5/5/2016,1,0.02
1644430081,5/5/2016,9,0.15
1644430081,5/5/2016,29,0.48
1644430081,5/5/2016,11,0.18
1644430081,5/5/2016,6,0.1
1644430081,5/5/2016,38,0.63
1644430081,5/6/2016,41,0.68
1644430081,5/6/2016,26,0.43
1644430081,5/6/2016,36,0.6
1644430081,5/6/2016,35,0.58
1644430081,5/6/2016,4,0.07
1644430081,5/6/2016,13,0.22
1644430081,5/6/2016,7,0.12
1644430081,5/6/2016,39,0.65
1644430081,5/6/2016,6,0.1
1644430081,5/6/2016,11,0.18
1644430081,5/6/2016,10,0.17
1644430081,5/6/2016,9,0.15
1644430081,5/6/2016,29,0.48
1644430081,5/6/2016,5,0.08
1644430081,5/6/2016,2,0.03
1644430081,5/7/2016,6,0.1
1644430081,5/7/2016,0,0
1644430081,5/7/2016,14,0.23
1644430081,5/7/2016,4,0.07
1644430081,5/7/2016,47,0.78
1644430081,5/7/2016,54,0.9
1644430081,5/7/2016,61,1.02
1644430081,5/7/2016,46,0.77
1644430081,5/7/2016,24,0.4
1644430081,5/7/2016,29,0.48
1644430081,5/7/2016,43,0.72
1644430081,5/7/2016,1,0.02
1644430081,5/7/2016,10,0.17
1644430081,5/7/2016,20,0.33
1644430081,5/7/2016,12,0.2
1644430081,5/7/2016,13,0.22
1644430081,5/8/2016,9,0.15
1644430081,5/8/2016,16,0.27
1644430081,5/8/2016,21,0.35
1644430081,5/8/2016,7,0.12
1644430081,5/8/2016,23,0.38
1644430081,5/8/2016,10,0.17
1644430081,5/8/2016,14,0.23
1644430081,5/8/2016,11,0.18
1644430081,5/8/2016,15,0.25
1644430081,5/8/2016,24,0.4
1644430081,5/8/2016,2,0.03
1644430081,5/9/2016,2,0.03
1644430081,5/9/2016,1,0.02
1644430081,5/9/2016,28,0.47
1644430081,5/9/2016,15,0.25
1644430081,5/9/2016,14,0.23
1644430081,5/9/2016,16,0.27
1644430081,5/9/2016,60,1
1644430081,5/9/2016,48,0.8
1644430081,5/9/2016,17,0.28
1644430081,5/9/2016,18,0.3
1644430081,5/9/2016,115,1.92
1644430081,5/9/2016,3,0.05
1644430081,5/9/2016,0,0
1644430081,5/10/2016,1,0.02
1644430081,5/10/2016,0,0
1644430081,5/10/2016,4,0.07
1644430081,5/10/2016,9,0.15
1644430081,5/10/2016,5,0.08
1644430081,5/10/2016,10,0.17
1644430081,5/10/2016,36,0.6
1644430081,5/10/2016,41,0.68
1644430081,5/10/2016,28,0.47
1644430081,5/10/2016,71,1.18
1644430081,5/10/2016,23,0.38
1644430081,5/11/2016,0,0
1644430081,5/11/2016,8,0.13
1644430081,5/11/2016,11,0.18
1644430081,5/11/2016,5,0.08
1844505072,4/12/2016,0,0
1844505072,4/12/2016,5,0.08
1844505072,4/12/2016,36,0.6
1844505072,4/12/2016,24,0.4
1844505072,4/12/2016,25,0.42
1844505072,4/12/2016,37,0.62
1844505072,4/12/2016,20,0.33
1844505072,4/12/2016,21,0.35
1844505072,4/12/2016,26,0.43
1844505072,4/12/2016,22,0.37
1844505072,4/12/2016,11,0.18
1844505072,4/12/2016,4,0.07
1844505072,4/13/2016,0,0
1844505072,4/13/2016,28,0.47
1844505072,4/13/2016,16,0.27
1844505072,4/13/2016,18,0.3
1844505072,4/13/2016,4,0.07
1844505072,4/13/2016,8,0.13
1844505072,4/13/2016,13,0.22
1844505072,4/13/2016,21,0.35
1844505072,4/13/2016,15,0.25
1844505072,4/13/2016,27,0.45
1844505072,4/13/2016,19,0.32
1844505072,4/13/2016,26,0.43
1844505072,4/13/2016,10,0.17
1844505072,4/13/2016,22,0.37
1844505072,4/14/2016,12,0.2
1844505072,4/14/2016,4,0.07
1844505072,4/14/2016,0,0
1844505072,4/14/2016,3,0.05
1844505072,4/14/2016,29,0.48
1844505072,4/14/2016,28,0.47
1844505072,4/14/2016,37,0.62
1844505072,4/14/2016,30,0.5
1844505072,4/14/2016,10,0.17
1844505072,4/14/2016,17,0.28
1844505072,4/14/2016,15,0.25
1844505072,4/14/2016,43,0.72
1844505072,4/14/2016,25,0.42
1844505072,4/14/2016,19,0.32
1844505072,4/14/2016,8,0.13
1844505072,4/15/2016,3,0.05
1844505072,4/15/2016,0,0
1844505072,4/15/2016,11,0.18
1844505072,4/15/2016,16,0.27
1844505072,4/15/2016,17,0.28
1844505072,4/15/2016,20,0.33
1844505072,4/15/2016,21,0.35
1844505072,4/15/2016,7,0.12
1844505072,4/15/2016,10,0.17
1844505072,4/15/2016,13,0.22
1844505072,4/15/2016,18,0.3
1844505072,4/16/2016,0,0
1844505072,4/16/2016,3,0.05
1844505072,4/16/2016,20,0.33
1844505072,4/16/2016,30,0.5
1844505072,4/16/2016,22,0.37
1844505072,4/16/2016,41,0.68
1844505072,4/16/2016,25,0.42
1844505072,4/16/2016,5,0.08
1844505072,4/16/2016,1,0.02
1844505072,4/17/2016,0,0
1844505072,4/17/2016,24,0.4
1844505072,4/17/2016,31,0.52
1844505072,4/17/2016,50,0.83
1844505072,4/17/2016,20,0.33
1844505072,4/17/2016,14,0.23
1844505072,4/17/2016,22,0.37
1844505072,4/17/2016,23,0.38
1844505072,4/17/2016,16,0.27
1844505072,4/17/2016,12,0.2
1844505072,4/17/2016,9,0.15
1844505072,4/18/2016,21,0.35
1844505072,4/18/2016,0,0
1844505072,4/18/2016,7,0.12
1844505072,4/18/2016,5,0.08
1844505072,4/18/2016,17,0.28
1844505072,4/18/2016,12,0.2
1844505072,4/18/2016,16,0.27
1844505072,4/18/2016,3,0.05
1844505072,4/18/2016,1,0.02
1844505072,4/18/2016,13,0.22
1844505072,4/18/2016,24,0.4
1844505072,4/18/2016,36,0.6
1844505072,4/18/2016,18,0.3
1844505072,4/18/2016,44,0.73
1844505072,4/19/2016,7,0.12
1844505072,4/19/2016,0,0
1844505072,4/19/2016,3,0.05
1844505072,4/20/2016,0,0
1844505072,4/20/2016,1,0.02
1844505072,4/21/2016,0,0
1844505072,4/21/2016,13,0.22
1844505072,4/21/2016,35,0.58
1844505072,4/21/2016,30,0.5
1844505072,4/21/2016,21,0.35
1844505072,4/21/2016,9,0.15
1844505072,4/21/2016,19,0.32
1844505072,4/21/2016,17,0.28
1844505072,4/21/2016,15,0.25
1844505072,4/21/2016,22,0.37
1844505072,4/21/2016,16,0.27
1844505072,4/21/2016,67,1.12
1844505072,4/21/2016,6,0.1
1844505072,4/22/2016,0,0
1844505072,4/22/2016,18,0.3
1844505072,4/22/2016,26,0.43
1844505072,4/22/2016,21,0.35
1844505072,4/22/2016,27,0.45
1844505072,4/22/2016,6,0.1
1844505072,4/22/2016,34,0.57
1844505072,4/22/2016,15,0.25
1844505072,4/22/2016,20,0.33
1844505072,4/22/2016,9,0.15
1844505072,4/22/2016,17,0.28
1844505072,4/23/2016,7,0.12
1844505072,4/23/2016,0,0
1844505072,4/23/2016,10,0.17
1844505072,4/23/2016,31,0.52
1844505072,4/23/2016,19,0.32
1844505072,4/23/2016,5,0.08
1844505072,4/23/2016,28,0.47
1844505072,4/23/2016,35,0.58
1844505072,4/23/2016,4,0.07
1844505072,4/24/2016,0,0
1844505072,4/25/2016,0,0
1844505072,4/26/2016,0,0
1844505072,4/27/2016,0,0
1844505072,4/27/2016,1,0.02
1844505072,4/28/2016,0,0
1844505072,4/28/2016,6,0.1
1844505072,4/28/2016,26,0.43
1844505072,4/28/2016,34,0.57
1844505072,4/28/2016,16,0.27
1844505072,4/28/2016,21,0.35
1844505072,4/28/2016,31,0.52
1844505072,4/28/2016,17,0.28
1844505072,4/28/2016,25,0.42
1844505072,4/28/2016,10,0.17
1844505072,4/28/2016,11,0.18
1844505072,4/28/2016,12,0.2
1844505072,4/28/2016,50,0.83
1844505072,4/28/2016,27,0.45
1844505072,4/29/2016,5,0.08
1844505072,4/29/2016,10,0.17
1844505072,4/29/2016,0,0
1844505072,4/29/2016,11,0.18
1844505072,4/29/2016,25,0.42
1844505072,4/29/2016,36,0.6
1844505072,4/29/2016,2,0.03
1844505072,4/29/2016,18,0.3
1844505072,4/29/2016,7,0.12
1844505072,4/29/2016,13,0.22
1844505072,4/29/2016,24,0.4
1844505072,4/29/2016,29,0.48
1844505072,4/29/2016,28,0.47
1844505072,4/29/2016,9,0.15
1844505072,4/30/2016,0,0
1844505072,4/30/2016,22,0.37
1844505072,4/30/2016,27,0.45
1844505072,4/30/2016,28,0.47
1844505072,4/30/2016,6,0.1
1844505072,4/30/2016,16,0.27
1844505072,4/30/2016,4,0.07
1844505072,4/30/2016,11,0.18
1844505072,4/30/2016,12,0.2
1844505072,4/30/2016,10,0.17
1844505072,4/30/2016,13,0.22
1844505072,5/1/2016,39,0.65
1844505072,5/1/2016,22,0.37
1844505072,5/1/2016,25,0.42
1844505072,5/1/2016,3,0.05
1844505072,5/1/2016,0,0
1844505072,5/2/2016,0,0
1844505072,5/3/2016,0,0
1844505072,5/3/2016,18,0.3
1844505072,5/3/2016,26,0.43
1844505072,5/3/2016,20,0.33
1844505072,5/3/2016,4,0.07
1844505072,5/3/2016,32,0.53
1844505072,5/3/2016,3,0.05
1844505072,5/3/2016,1,0.02
1844505072,5/3/2016,25,0.42
1844505072,5/3/2016,15,0.25
1844505072,5/3/2016,19,0.32
1844505072,5/3/2016,11,0.18
1844505072,5/4/2016,0,0
1844505072,5/4/2016,4,0.07
1844505072,5/4/2016,29,0.48
1844505072,5/4/2016,14,0.23
1844505072,5/4/2016,12,0.2
1844505072,5/4/2016,1,0.02
1844505072,5/4/2016,16,0.27
1844505072,5/4/2016,11,0.18
1844505072,5/5/2016,0,0
1844505072,5/5/2016,8,0.13
1844505072,5/5/2016,26,0.43
1844505072,5/5/2016,10,0.17
1844505072,5/5/2016,22,0.37
1844505072,5/5/2016,27,0.45
1844505072,5/6/2016,0,0
1844505072,5/6/2016,2,0.03
1844505072,5/7/2016,0,0
1844505072,5/8/2016,0,0
1844505072,5/9/2016,0,0
1844505072,5/10/2016,0,0
1844505072,5/11/2016,0,0
1844505072,5/12/2016,0,0
1927972279,4/12/2016,0,0
1927972279,4/12/2016,1,0.02
1927972279,4/12/2016,2,0.03
1927972279,4/12/2016,9,0.15
1927972279,4/12/2016,5,0.08
1927972279,4/12/2016,13,0.22
1927972279,4/12/2016,4,0.07
1927972279,4/12/2016,3,0.05
1927972279,4/13/2016,1,0.02
1927972279,4/13/2016,2,0.03
1927972279,4/13/2016,0,0
1927972279,4/13/2016,6,0.1
1927972279,4/13/2016,9,0.15
1927972279,4/14/2016,0,0
1927972279,4/14/2016,2,0.03
1927972279,4/14/2016,34,0.57
1927972279,4/14/2016,20,0.33
1927972279,4/14/2016,19,0.32
1927972279,4/14/2016,10,0.17
1927972279,4/14/2016,7,0.12
1927972279,4/14/2016,4,0.07
1927972279,4/14/2016,5,0.08
1927972279,4/14/2016,1,0.02
1927972279,4/15/2016,1,0.02
1927972279,4/15/2016,0,0
1927972279,4/15/2016,5,0.08
1927972279,4/15/2016,17,0.28
1927972279,4/15/2016,3,0.05
1927972279,4/15/2016,19,0.32
1927972279,4/15/2016,6,0.1
1927972279,4/16/2016,0,0
1927972279,4/17/2016,0,0
1927972279,4/18/2016,0,0
1927972279,4/18/2016,10,0.17
1927972279,4/18/2016,7,0.12
1927972279,4/19/2016,0,0
1927972279,4/20/2016,0,0
1927972279,4/21/2016,0,0
1927972279,4/22/2016,0,0
1927972279,4/22/2016,8,0.13
1927972279,4/22/2016,1,0.02
1927972279,4/23/2016,0,0
1927972279,4/23/2016,32,0.53
1927972279,4/23/2016,11,0.18
1927972279,4/23/2016,2,0.03
1927972279,4/23/2016,15,0.25
1927972279,4/23/2016,26,0.43
1927972279,4/23/2016,3,0.05
1927972279,4/23/2016,7,0.12
1927972279,4/23/2016,12,0.2
1927972279,4/23/2016,8,0.13
1927972279,4/23/2016,10,0.17
1927972279,4/23/2016,4,0.07
1927972279,4/24/2016,0,0
1927972279,4/24/2016,31,0.52
1927972279,4/24/2016,25,0.42
1927972279,4/24/2016,16,0.27
1927972279,4/24/2016,18,0.3
1927972279,4/25/2016,0,0
1927972279,4/25/2016,3,0.05
1927972279,4/25/2016,9,0.15
1927972279,4/26/2016,1,0.02
1927972279,4/26/2016,0,0
1927972279,4/26/2016,2,0.03
1927972279,4/26/2016,3,0.05
1927972279,4/26/2016,15,0.25
1927972279,4/26/2016,6,0.1
1927972279,4/26/2016,16,0.27
1927972279,4/26/2016,9,0.15
1927972279,4/26/2016,36,0.6
1927972279,4/26/2016,17,0.28
1927972279,4/26/2016,25,0.42
1927972279,4/26/2016,8,0.13
1927972279,4/26/2016,7,0.12
1927972279,4/26/2016,5,0.08
1927972279,4/27/2016,0,0
1927972279,4/28/2016,0,0
1927972279,4/28/2016,16,0.27
1927972279,4/28/2016,7,0.12
1927972279,4/28/2016,15,0.25
1927972279,4/28/2016,9,0.15
1927972279,4/28/2016,1,0.02
1927972279,4/28/2016,2,0.03
1927972279,4/28/2016,3,0.05
1927972279,4/28/2016,5,0.08
1927972279,4/29/2016,0,0
1927972279,4/30/2016,0,0
1927972279,5/1/2016,0,0
1927972279,5/1/2016,3,0.05
1927972279,5/1/2016,5,0.08
1927972279,5/1/2016,8,0.13
1927972279,5/1/2016,6,0.1
1927972279,5/1/2016,55,0.92
1927972279,5/1/2016,10,0.17
1927972279,5/1/2016,2,0.03
1927972279,5/1/2016,12,0.2
1927972279,5/1/2016,1,0.02
1927972279,5/1/2016,4,0.07
1927972279,5/2/2016,0,0
1927972279,5/2/2016,63,1.05
1927972279,5/2/2016,4,0.07
1927972279,5/2/2016,1,0.02
1927972279,5/2/2016,5,0.08
1927972279,5/2/2016,12,0.2
1927972279,5/2/2016,13,0.22
1927972279,5/2/2016,14,0.23
1927972279,5/2/2016,15,0.25
1927972279,5/2/2016,31,0.52
1927972279,5/3/2016,0,0
1927972279,5/3/2016,40,0.67
1927972279,5/3/2016,6,0.1
1927972279,5/3/2016,1,0.02
1927972279,5/4/2016,0,0
1927972279,5/4/2016,34,0.57
1927972279,5/4/2016,4,0.07
1927972279,5/4/2016,7,0.12
1927972279,5/4/2016,3,0.05
1927972279,5/4/2016,12,0.2
1927972279,5/4/2016,1,0.02
1927972279,5/5/2016,0,0
1927972279,5/6/2016,0,0
1927972279,5/6/2016,4,0.07
1927972279,5/6/2016,15,0.25
1927972279,5/6/2016,17,0.28
1927972279,5/6/2016,47,0.78
1927972279,5/6/2016,13,0.22
1927972279,5/6/2016,7,0.12
1927972279,5/6/2016,5,0.08
1927972279,5/7/2016,0,0
